id,Date,Open,High,Low,Close,Volume,Futureprice
319,2021-11-28-18-41,53604.99,53684.73,53604.99,53642.52,2.78450951,53531.0
320,2021-11-28-18-40,53640.89,53646.53,53570.0,53618.42,5.2185511,53642.52
321,2021-11-28-18-39,53651.09,53729.29,53619.93,53619.93,0.37792581,53618.42
322,2021-11-28-18-38,53682.98,53683.76,53616.0,53652.03,10.57467834,53619.93
323,2021-11-28-18-37,53724.65,53733.1,53684.28,53688.88,0.26875086,53652.03
324,2021-11-28-18-36,53816.31,53816.31,53752.15,53752.15,0.02572,53688.88
325,2021-11-28-18-35,53766.33,53828.12,53766.33,53812.06,0.70696027,53752.15
326,2021-11-28-18-34,53764.5,53795.23,53764.5,53795.23,0.43089,53812.06
327,2021-11-28-18-33,53768.88,53788.74,53740.05,53740.05,0.61798781,53795.23
328,2021-11-28-18-32,53758.18,53758.18,53711.24,53711.47,0.13305461,53740.05
329,2021-11-28-18-31,53733.55,53738.88,53674.13,53715.27,16.2016466,53711.47
330,2021-11-28-18-30,53750.35,53786.15,53750.35,53757.35,0.68851,53715.27
331,2021-11-28-18-29,53748.7,53751.75,53722.82,53736.23,5.99488589,53757.35
332,2021-11-28-18-28,53754.0,53819.61,53753.2,53782.55,0.40215425,53736.23
333,2021-11-28-18-27,53766.45,53789.75,53765.02,53789.75,0.05491,53782.55
334,2021-11-28-18-26,53802.5,53802.5,53763.15,53776.83,0.50646552,53789.75
335,2021-11-28-18-25,53864.94,53864.94,53792.55,53800.19,0.0376087,53776.83
336,2021-11-28-18-24,53862.16,53891.87,53862.16,53885.56,0.12176294,53800.19
337,2021-11-28-18-23,53801.0,53875.07,53787.64,53875.07,0.1437589,53885.56
338,2021-11-28-18-22,53830.88,53854.47,53803.6,53803.6,0.91012663,53875.07
339,2021-11-28-18-21,53852.17,53852.17,53813.2,53842.99,4.33818008,53803.6
340,2021-11-28-18-20,53856.59,53856.59,53836.72,53850.3,1.40729532,53842.99
341,2021-11-28-18-19,53884.24,53897.01,53859.53,53876.58,0.01828,53850.3
342,2021-11-28-18-18,53878.97,53906.88,53878.97,53906.88,0.17646,53876.58
343,2021-11-28-18-17,53945.88,53947.48,53899.42,53899.42,0.01813,53906.88
344,2021-11-28-18-16,53969.5,53969.5,53944.28,53944.28,0.01406911,53899.42
345,2021-11-28-18-15,53934.28,53956.39,53934.28,53952.92,0.00881764,53944.28
346,2021-11-28-18-14,53933.33,53933.33,53894.72,53924.87,0.68477054,53952.92
347,2021-11-28-18-13,53983.19,53983.19,53963.98,53963.98,0.00976,53924.87
348,2021-11-28-18-12,53921.53,53997.29,53915.72,53997.29,0.17599609,53963.98
349,2021-11-28-18-11,53893.16,53893.16,53891.4,53891.4,0.1425826,53997.29
350,2021-11-28-18-10,53996.25,53997.89,53909.66,53909.66,0.14531216,53891.4
351,2021-11-28-18-09,53981.98,54004.53,53981.98,53995.39,0.23495498,53909.66
352,2021-11-28-18-08,53985.02,54003.48,53982.29,53982.29,0.05402968,53995.39
353,2021-11-28-18-07,53966.69,53998.84,53966.69,53998.84,2.02761815,53982.29
354,2021-11-28-18-06,53998.59,53998.59,53966.69,53966.69,0.00705845,53998.84
355,2021-11-28-18-05,54004.19,54004.19,53945.89,53991.86,6.57688845,53966.69
356,2021-11-28-18-04,54013.35,54016.6,54002.99,54002.99,0.31505,53991.86
357,2021-11-28-18-03,54024.1,54024.84,54024.1,54024.84,0.01822,54002.99
358,2021-11-28-18-02,54002.89,54016.14,53996.79,53996.79,0.03590131,54024.84
359,2021-11-28-18-01,54015.21,54015.21,54009.44,54009.44,0.02109,53996.79
360,2021-11-28-18-00,53945.32,53948.88,53915.08,53948.88,1.1995,54009.44
361,2021-11-28-17-59,53917.88,53944.42,53915.08,53944.42,0.41318501,53948.88
362,2021-11-28-17-58,53963.93,53963.93,53917.88,53917.88,0.07814,53944.42
363,2021-11-28-17-57,53988.81,53990.01,53963.93,53963.93,0.33999042,53917.88
364,2021-11-28-17-56,54006.91,54006.91,53985.79,53988.91,0.40224997,53963.93
365,2021-11-28-17-55,53974.25,53994.68,53974.25,53994.68,0.01672184,53988.91
366,2021-11-28-17-54,54010.62,54010.62,53953.09,53953.09,1.12040914,53994.68
367,2021-11-28-17-53,54043.41,54050.51,54014.72,54014.73,0.75327626,53953.09
368,2021-11-28-17-52,53947.01,53956.44,53947.01,53948.23,0.00496635,54014.73
369,2021-11-28-17-51,53954.32,53965.19,53941.76,53965.19,0.00401,53948.23
370,2021-11-28-17-50,53877.82,53951.32,53877.82,53951.32,0.52487334,53965.19
371,2021-11-28-17-49,53870.68,53882.09,53867.25,53881.67,0.86194236,53951.32
372,2021-11-28-17-48,53867.25,53870.44,53846.28,53870.44,0.1006,53881.67
373,2021-11-28-17-47,53870.8,53870.8,53870.68,53870.68,0.00666,53870.44
374,2021-11-28-17-46,53849.58,53857.03,53834.15,53834.15,0.09102,53870.68
375,2021-11-28-17-45,53921.85,53921.85,53881.88,53881.88,0.01229736,53834.15
376,2021-11-28-17-44,53908.15,53939.03,53886.68,53897.93,0.13980449,53881.88
377,2021-11-28-17-43,53867.25,53893.41,53842.32,53893.41,0.57785353,53897.93
378,2021-11-28-17-42,53875.0,53888.0,53872.58,53872.58,2.77901561,53893.41
379,2021-11-28-17-41,53845.57,53875.0,53845.57,53875.0,4.16915,53872.58
380,2021-11-28-17-40,53868.72,53903.99,53846.0,53846.0,0.00787483,53875.0
381,2021-11-28-17-39,53885.03,53906.57,53865.88,53883.03,1.82749296,53846.0
382,2021-11-28-17-38,53920.07,53935.86,53868.99,53894.86,3.26296279,53883.03
383,2021-11-28-17-37,53970.21,53970.21,53881.22,53915.36,4.85010006,53894.86
384,2021-11-28-17-36,54052.23,54052.23,53950.0,53990.08,0.3274962,53915.36
385,2021-11-28-17-35,54046.96,54056.85,54010.14,54010.14,0.25136899,53990.08
386,2021-11-28-17-34,54030.0,54030.0,54000.0,54006.7,0.9396947,54010.14
387,2021-11-28-17-33,54093.88,54093.88,54068.66,54068.66,0.1070181,54006.7
388,2021-11-28-17-32,54122.28,54122.28,54103.14,54114.86,0.00244,54068.66
389,2021-11-28-17-31,54110.37,54151.55,54110.37,54151.55,0.09041,54114.86
390,2021-11-28-17-30,54110.09,54134.6,54107.17,54111.3,0.06394034,54151.55
391,2021-11-28-17-29,54160.82,54191.67,54108.87,54108.87,2.20887309,54111.3
392,2021-11-28-17-28,54252.05,54261.39,54130.74,54130.74,1.25826339,54108.87
393,2021-11-28-17-27,54237.28,54299.0,54237.28,54247.78,0.10084491,54130.74
394,2021-11-28-17-26,54152.61,54152.61,54138.41,54138.41,0.4421,54247.78
395,2021-11-28-17-25,54182.41,54187.69,54161.45,54161.45,0.0156422,54138.41
396,2021-11-28-17-24,54188.02,54188.02,54177.52,54177.52,0.03153118,54161.45
397,2021-11-28-17-23,54172.17,54199.89,54172.17,54199.89,0.14934907,54177.52
398,2021-11-28-17-22,54178.28,54179.01,54169.5,54169.5,0.22145311,54199.89
399,2021-11-28-17-21,54240.83,54242.77,54226.96,54226.96,0.03037,54169.5
400,2021-11-28-17-20,54253.83,54261.65,54225.96,54241.29,0.09896,54226.96
401,2021-11-28-17-19,54207.65,54259.71,54207.65,54253.83,0.69455465,54241.29
402,2021-11-28-17-18,54186.84,54205.36,54186.84,54205.36,0.05088774,54253.83
403,2021-11-28-17-17,54213.56,54213.56,54186.84,54186.84,0.01897,54205.36
404,2021-11-28-17-16,54213.47,54226.53,54192.47,54226.53,0.11792814,54186.84
405,2021-11-28-17-15,54266.87,54266.87,54214.37,54214.37,0.013721,54226.53
406,2021-11-28-17-14,54248.08,54267.27,54248.08,54266.8,0.03139,54214.37
407,2021-11-28-17-13,54273.04,54275.31,54273.04,54275.31,0.005,54266.8
408,2021-11-28-17-12,54273.96,54280.0,54260.72,54260.72,0.9271694,54275.31
409,2021-11-28-17-11,54279.07,54297.15,54279.07,54285.72,0.05307491,54260.72
410,2021-11-28-17-10,54270.92,54277.27,54269.48,54277.27,0.00911,54285.72
411,2021-11-28-17-09,54271.96,54271.96,54254.39,54254.59,0.06864,54277.27
412,2021-11-28-17-08,54251.77,54283.69,54251.77,54283.69,0.56611,54254.59
413,2021-11-28-17-07,54240.24,54242.02,54240.24,54242.02,0.01205403,54283.69
414,2021-11-28-17-06,54195.37,54195.37,54195.37,54195.37,0.003,54242.02
415,2021-11-28-17-05,54194.05,54194.05,54194.05,54194.05,0.0,54195.37
416,2021-11-28-17-04,54188.88,54210.61,54188.88,54194.05,1.63384471,54194.05
417,2021-11-28-17-03,54160.95,54188.88,54160.95,54187.56,0.0401272,54194.05
418,2021-11-28-17-02,54184.47,54184.47,54159.25,54159.25,0.04391643,54187.56
419,2021-11-28-17-01,54199.28,54199.28,54199.28,54199.28,0.0082,54159.25
420,2021-11-28-17-00,54223.28,54223.28,54223.28,54223.28,0.0,54199.28
421,2021-11-28-16-59,54253.0,54254.81,54223.28,54223.28,0.02796,54223.28
422,2021-11-28-16-58,54227.52,54234.58,54212.82,54234.58,0.04949688,54223.28
423,2021-11-28-16-57,54226.65,54226.65,54220.32,54220.32,0.03408,54234.58
424,2021-11-28-16-56,54204.19,54230.23,54204.19,54230.23,0.04732,54220.32
425,2021-11-28-16-55,54165.11,54168.88,54165.11,54165.57,0.54584,54230.23
426,2021-11-28-16-54,54140.12,54168.88,54130.74,54165.11,0.53553214,54165.57
427,2021-11-28-16-53,54147.4,54149.69,54140.03,54149.69,0.02264907,54165.11
428,2021-11-28-16-52,54159.92,54159.92,54130.31,54150.22,0.06254822,54149.69
429,2021-11-28-16-51,54168.88,54168.88,54146.1,54162.32,0.30178,54150.22
430,2021-11-28-16-50,54128.12,54149.82,54128.12,54149.0,0.04106962,54162.32
431,2021-11-28-16-49,54096.71,54140.72,54096.71,54121.57,0.92230703,54149.0
432,2021-11-28-16-48,54168.88,54168.88,54096.71,54096.71,0.0502998,54121.57
433,2021-11-28-16-47,54078.88,54096.61,54069.5,54096.61,0.50386419,54096.71
434,2021-11-28-16-46,54101.48,54133.59,54080.41,54080.41,1.24603879,54096.61
435,2021-11-28-16-45,54007.16,54108.88,53984.0,54108.88,7.18711131,54080.41
436,2021-11-28-16-44,54025.8,54059.52,54018.96,54059.52,0.12160938,54108.88
437,2021-11-28-16-43,54054.4,54080.87,54010.05,54027.73,0.03053824,54059.52
438,2021-11-28-16-42,54053.49,54062.53,54022.18,54048.97,2.11217867,54027.73
439,2021-11-28-16-41,54092.84,54092.84,54061.31,54061.31,7.94877887,54048.97
440,2021-11-28-16-40,54071.97,54108.02,54071.97,54102.23,4.94378347,54061.31
441,2021-11-28-16-39,54108.88,54108.88,54071.97,54084.72,0.26632459,54102.23
442,2021-11-28-16-38,54087.53,54088.39,54078.69,54088.39,0.84170693,54084.72
443,2021-11-28-16-37,54130.16,54130.16,54088.82,54088.82,0.61635,54088.39
444,2021-11-28-16-36,54107.11,54107.11,54087.53,54100.0,4.97527721,54088.82
445,2021-11-28-16-35,54098.43,54109.95,54097.39,54109.95,0.00668,54100.0
446,2021-11-28-16-34,54113.72,54124.52,54090.89,54103.11,0.19503704,54109.95
447,2021-11-28-16-33,54168.88,54168.88,54127.22,54127.22,0.11281717,54103.11
448,2021-11-28-16-32,54135.18,54161.37,54135.18,54161.37,6.67415151,54127.22
449,2021-11-28-16-31,54155.67,54163.97,54155.67,54156.87,0.11998061,54161.37
450,2021-11-28-16-30,54124.92,54186.95,54124.92,54186.95,1.49253602,54156.87
451,2021-11-28-16-29,54107.77,54149.62,54107.77,54109.39,0.06984102,54186.95
452,2021-11-28-16-28,54134.48,54134.48,54090.08,54090.08,0.46681012,54109.39
453,2021-11-28-16-27,54180.33,54185.53,54154.85,54154.85,0.01265,54090.08
454,2021-11-28-16-26,54173.08,54173.08,54173.08,54173.08,0.00999,54154.85
455,2021-11-28-16-25,54155.18,54178.66,54155.18,54178.66,0.04474,54173.08
456,2021-11-28-16-24,54214.17,54214.17,54140.97,54140.97,0.11626,54178.66
457,2021-11-28-16-23,54214.53,54214.53,54214.53,54214.53,0.00738,54140.97
458,2021-11-28-16-22,54259.74,54259.74,54202.61,54221.63,0.08647,54214.53
459,2021-11-28-16-21,54265.62,54295.67,54265.62,54274.73,0.02662,54221.63
460,2021-11-28-16-20,54257.04,54257.04,54217.23,54226.23,0.10281856,54274.73
461,2021-11-28-16-19,54308.88,54318.97,54290.45,54318.97,0.7294398,54226.23
462,2021-11-28-16-18,54213.68,54259.97,54209.62,54254.14,0.14509679,54318.97
463,2021-11-28-16-17,54148.97,54217.75,54145.92,54217.75,2.53388889,54254.14
464,2021-11-28-16-16,54192.03,54214.23,54106.08,54106.08,0.69193767,54217.75
465,2021-11-28-16-15,54200.15,54210.63,54192.79,54210.63,0.01364914,54106.08
466,2021-11-28-16-14,54225.45,54225.45,54207.73,54207.73,0.00628147,54210.63
467,2021-11-28-16-13,54176.13,54190.15,54176.13,54187.55,0.73415707,54207.73
468,2021-11-28-16-12,54208.58,54208.58,54188.87,54188.88,0.02234322,54187.55
469,2021-11-28-16-11,54232.03,54232.03,54165.41,54165.41,0.44416165,54188.88
470,2021-11-28-16-10,54260.23,54274.25,54260.23,54264.51,0.0092625,54165.41
471,2021-11-28-16-09,54279.24,54298.52,54238.51,54238.51,0.46695072,54264.51
472,2021-11-28-16-08,54346.09,54346.09,54298.64,54298.64,0.16766541,54238.51
473,2021-11-28-16-07,54350.61,54355.76,54329.04,54346.09,0.09638234,54298.64
474,2021-11-28-16-06,54367.13,54367.13,54355.32,54355.32,0.02366,54346.09
475,2021-11-28-16-05,54337.14,54365.71,54337.14,54365.71,0.00945494,54355.32
476,2021-11-28-16-04,54380.13,54380.13,54331.75,54365.65,0.2133537,54365.71
477,2021-11-28-16-03,54338.82,54383.96,54338.82,54380.13,0.52705594,54365.65
478,2021-11-28-16-02,54303.52,54326.58,54303.52,54323.74,0.11364643,54380.13
479,2021-11-28-16-01,54322.51,54332.34,54306.92,54332.34,0.18258,54323.74
480,2021-11-28-16-00,54331.94,54331.94,54301.6,54301.6,0.11874449,54332.34
481,2021-11-28-15-59,54317.74,54344.74,54317.74,54331.94,0.03738308,54301.6
482,2021-11-28-15-58,54377.36,54378.14,54334.65,54334.65,0.18626055,54331.94
483,2021-11-28-15-57,54423.23,54423.23,54392.02,54392.02,0.03373865,54334.65
484,2021-11-28-15-56,54402.92,54411.98,54402.92,54406.69,0.00892,54392.02
485,2021-11-28-15-55,54421.17,54423.66,54407.49,54407.49,0.01554387,54406.69
486,2021-11-28-15-54,54431.63,54431.63,54422.71,54425.01,0.05624,54407.49
487,2021-11-28-15-53,54364.22,54416.44,54360.79,54396.99,0.38214069,54425.01
488,2021-11-28-15-52,54462.89,54462.89,54377.24,54377.24,0.01585864,54396.99
489,2021-11-28-15-51,54438.65,54473.29,54438.65,54455.42,0.5818305,54377.24
490,2021-11-28-15-50,54388.46,54445.0,54388.46,54439.67,4.26683913,54455.42
491,2021-11-28-15-49,54387.47,54399.63,54384.14,54396.38,0.20047692,54439.67
492,2021-11-28-15-48,54377.63,54394.17,54374.52,54394.17,0.18575596,54396.38
493,2021-11-28-15-47,54377.75,54408.88,54369.1,54404.83,0.80707139,54394.17
494,2021-11-28-15-46,54378.88,54384.47,54376.08,54376.08,0.4803592,54404.83
495,2021-11-28-15-45,54401.97,54401.97,54376.57,54378.88,0.27494791,54376.08
496,2021-11-28-15-44,54405.87,54408.88,54405.87,54408.88,0.07054483,54378.88
497,2021-11-28-15-43,54401.53,54405.87,54401.53,54405.87,0.03560342,54408.88
498,2021-11-28-15-42,54385.79,54405.87,54385.79,54403.18,0.03260358,54405.87
499,2021-11-28-15-41,54388.88,54398.02,54385.84,54385.84,0.57020346,54403.18
500,2021-11-28-15-40,54404.57,54404.57,54384.26,54384.26,0.01446028,54385.84
501,2021-11-28-15-39,54392.67,54404.57,54386.42,54386.42,1.65041658,54384.26
502,2021-11-28-15-38,54387.56,54387.56,54358.85,54371.16,0.04765,54386.42
503,2021-11-28-15-37,54346.0,54346.0,54312.85,54329.59,0.09025809,54371.16
504,2021-11-28-15-36,54356.36,54356.36,54356.36,54356.36,0.00177,54329.59
505,2021-11-28-15-35,54328.65,54328.65,54328.65,54328.65,8.6E-4,54356.36
506,2021-11-28-15-34,54281.06,54336.26,54280.89,54336.26,1.55045395,54328.65
507,2021-11-28-15-33,54282.55,54282.55,54281.06,54281.06,0.38444113,54336.26
508,2021-11-28-15-32,54282.55,54282.55,54282.55,54282.55,0.06407631,54281.06
509,2021-11-28-15-31,54246.71,54251.7,54238.88,54251.7,4.0295009,54282.55
510,2021-11-28-15-30,54248.04,54248.04,54243.43,54246.71,0.00586,54251.7
511,2021-11-28-15-29,54230.76,54251.69,54230.76,54251.69,0.02445,54246.71
512,2021-11-28-15-28,54214.0,54214.0,54214.0,54214.0,3.7499E-4,54251.69
513,2021-11-28-15-27,54251.7,54251.7,54250.32,54251.7,1.4760855,54214.0
514,2021-11-28-15-26,54256.66,54256.66,54238.96,54248.74,0.02333627,54251.7
515,2021-11-28-15-25,54262.94,54262.94,54245.71,54250.0,0.0287643,54248.74
516,2021-11-28-15-24,54245.71,54245.71,54245.71,54245.71,0.0,54250.0
517,2021-11-28-15-23,54248.04,54248.04,54245.71,54245.71,0.03252,54245.71
518,2021-11-28-15-22,54269.4,54275.88,54241.66,54241.66,1.2916356,54245.71
519,2021-11-28-15-21,54248.24,54248.24,54226.06,54226.06,0.02229916,54241.66
520,2021-11-28-15-20,54245.59,54255.06,54245.59,54255.06,0.0128852,54226.06
521,2021-11-28-15-19,54292.66,54301.35,54278.74,54278.74,1.73723636,54255.06
522,2021-11-28-15-18,54289.35,54289.35,54289.35,54289.35,0.00328,54278.74
523,2021-11-28-15-17,54340.51,54345.57,54259.04,54259.04,2.13618045,54289.35
524,2021-11-28-15-16,54340.06,54340.06,54318.57,54333.65,0.11831,54259.04
525,2021-11-28-15-15,54341.41,54348.56,54333.97,54348.56,0.54258562,54333.65
526,2021-11-28-15-14,54344.76,54344.76,54317.25,54317.25,0.07528755,54348.56
527,2021-11-28-15-13,54345.74,54348.56,54345.74,54348.56,0.00803,54317.25
528,2021-11-28-15-12,54345.55,54348.56,54341.82,54348.56,0.01595,54348.56
529,2021-11-28-15-11,54329.85,54348.88,54329.85,54348.88,0.51877281,54348.56
530,2021-11-28-15-10,54332.28,54332.28,54322.65,54322.65,0.05621933,54348.88
531,2021-11-28-15-09,54328.88,54348.88,54328.88,54348.88,0.49788,54322.65
532,2021-11-28-15-08,54342.52,54348.2,54324.08,54324.08,0.05159,54348.88
533,2021-11-28-15-07,54379.78,54379.78,54351.36,54361.15,0.03200769,54324.08
534,2021-11-28-15-06,54398.86,54398.86,54356.76,54361.16,0.91639071,54361.15
535,2021-11-28-15-05,54398.86,54415.33,54398.86,54415.33,0.05086377,54361.16
536,2021-11-28-15-04,54417.68,54419.44,54412.95,54416.57,0.31521,54415.33
537,2021-11-28-15-03,54423.12,54428.88,54423.12,54428.88,0.36527512,54416.57
538,2021-11-28-15-02,54418.88,54427.57,54395.67,54395.67,0.41779315,54428.88
539,2021-11-28-15-01,54407.55,54418.88,54407.55,54418.88,0.15723156,54395.67
540,2021-11-28-15-00,54398.88,54405.88,54398.88,54405.88,2.93441206,54418.88
541,2021-11-28-14-59,54401.33,54405.44,54394.23,54394.23,1.50260307,54405.88
542,2021-11-28-14-58,54397.0,54418.87,54397.0,54418.87,0.98409,54394.23
543,2021-11-28-14-57,54376.51,54384.0,54376.51,54384.0,0.8985,54418.87
544,2021-11-28-14-56,54366.38,54382.26,54366.38,54382.26,0.00442,54384.0
545,2021-11-28-14-55,54377.85,54397.0,54363.87,54386.66,1.48104817,54382.26
546,2021-11-28-14-54,54395.47,54395.62,54394.69,54395.62,0.01324647,54386.66
547,2021-11-28-14-53,54367.51,54405.17,54367.51,54405.17,0.15289187,54395.62
548,2021-11-28-14-52,54373.2,54388.88,54373.2,54388.88,1.0542,54405.17
549,2021-11-28-14-51,54352.84,54378.88,54352.84,54373.26,2.42987184,54388.88
550,2021-11-28-14-50,54338.16,54353.76,54338.16,54353.76,0.08890966,54373.26
551,2021-11-28-14-49,54308.88,54342.78,54308.88,54342.78,0.57974639,54353.76
552,2021-11-28-14-48,54288.88,54308.88,54288.88,54308.88,1.03162361,54342.78
553,2021-11-28-14-47,54294.77,54294.77,54276.15,54288.88,0.0232209,54308.88
554,2021-11-28-14-46,54332.54,54332.54,54300.85,54300.85,0.23656471,54288.88
555,2021-11-28-14-45,54338.88,54348.93,54322.84,54322.84,0.55897142,54300.85
556,2021-11-28-14-44,54330.61,54330.61,54313.01,54313.01,0.00898809,54322.84
557,2021-11-28-14-43,54329.07,54338.88,54325.64,54325.64,0.03151342,54313.01
558,2021-11-28-14-42,54347.34,54348.93,54319.04,54334.93,1.08876954,54325.64
559,2021-11-28-14-41,54346.39,54352.37,54344.28,54344.33,0.10253,54334.93
560,2021-11-28-14-40,54399.41,54399.41,54336.76,54350.39,0.54234149,54344.33
561,2021-11-28-14-39,54395.0,54410.56,54389.47,54410.56,0.01083539,54350.39
562,2021-11-28-14-38,54407.2,54407.2,54407.2,54407.2,4.4E-4,54410.56
563,2021-11-28-14-37,54405.75,54405.75,54405.75,54405.75,0.084,54407.2
564,2021-11-28-14-36,54440.11,54452.19,54426.5,54436.11,0.02980868,54405.75
565,2021-11-28-14-35,54446.84,54457.43,54446.84,54457.43,0.0232576,54436.11
566,2021-11-28-14-34,54463.17,54470.13,54451.32,54470.13,0.01532,54457.43
567,2021-11-28-14-33,54531.95,54531.95,54481.1,54481.1,0.15124792,54470.13
568,2021-11-28-14-32,54463.0,54463.0,54445.43,54463.0,0.20934036,54481.1
569,2021-11-28-14-31,54447.96,54455.73,54447.96,54455.73,0.00123,54463.0
570,2021-11-28-14-30,54397.55,54448.26,54381.77,54448.26,0.62767516,54455.73
571,2021-11-28-14-29,54424.16,54440.12,54424.16,54427.52,0.29366982,54448.26
572,2021-11-28-14-28,54442.2,54448.1,54423.54,54423.54,0.12723,54427.52
573,2021-11-28-14-27,54522.81,54538.88,54451.23,54451.23,1.05307337,54423.54
574,2021-11-28-14-26,54529.0,54534.0,54496.96,54518.66,1.03659935,54451.23
575,2021-11-28-14-25,54433.15,54526.27,54433.15,54526.27,1.16575888,54518.66
576,2021-11-28-14-24,54362.91,54412.86,54355.4,54412.86,1.06452,54526.27
577,2021-11-28-14-23,54380.84,54380.84,54347.59,54347.59,0.02117339,54412.86
578,2021-11-28-14-22,54352.9,54378.0,54345.19,54378.0,1.03860156,54347.59
579,2021-11-28-14-21,54304.13,54393.85,54291.81,54393.85,3.36186677,54378.0
580,2021-11-28-14-20,54350.29,54350.29,54291.81,54291.81,0.07693012,54393.85
581,2021-11-28-14-19,54318.88,54356.38,54318.88,54356.38,2.00367,54291.81
582,2021-11-28-14-18,54292.57,54292.57,54229.07,54261.19,0.44553818,54356.38
583,2021-11-28-14-17,54213.99,54261.62,54213.99,54261.62,7.51072163,54261.19
584,2021-11-28-14-16,54101.0,54208.8,54098.98,54208.8,1.3144114,54261.62
585,2021-11-28-14-15,54150.54,54150.54,54115.0,54115.0,3.42564229,54208.8
586,2021-11-28-14-14,54237.0,54261.23,54125.0,54165.48,12.46645161,54115.0
587,2021-11-28-14-13,54248.0,54248.0,54247.58,54248.0,1.80045,54165.48
588,2021-11-28-14-12,54289.09,54289.09,54273.48,54273.48,0.04592,54248.0
589,2021-11-28-14-11,54299.57,54305.22,54275.0,54305.22,2.98814,54273.48
590,2021-11-28-14-10,54290.02,54308.88,54290.02,54301.88,2.00869335,54305.22
591,2021-11-28-14-09,54320.44,54320.44,54284.97,54284.97,0.01483,54301.88
592,2021-11-28-14-08,54256.88,54288.88,54256.88,54288.88,3.78054089,54284.97
593,2021-11-28-14-07,54266.74,54266.74,54255.94,54256.88,2.29184911,54288.88
594,2021-11-28-14-06,54340.03,54340.03,54287.52,54287.52,0.04489869,54256.88
595,2021-11-28-14-05,54383.68,54383.68,54338.0,54338.0,0.02823848,54287.52
596,2021-11-28-14-04,54371.57,54371.57,54371.57,54371.57,1.05835484,54338.0
